Name,SMILES
AMANTADINE HYDROCHLORIDE,Cl.NC12CC3CC(CC(C3)C1)C2
GLIBORNURIDE,Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1
SULFOXONE,O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1
TENIPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
TESTOLACTONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12
METAMIZOLE,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
METRIZAMIDE,CC(=O)Nc1c(I)c(C(=O)N[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
NETILMICIN,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
ETHINAMATE,C#CC1(OC(N)=O)CCCCC1
METHYCLOTHIAZIDE,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
ANISOTROPINE METHYLBROMIDE,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-]
PENTOSTATIN,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O
PERINDOPRIL,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC
AZARIBINE,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
CHLORAL HYDRATE,OC(O)C(Cl)(Cl)Cl
CILAZAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O
BACAMPICILLIN,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C
PIPERACETAZINE,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
PIPOBROMAN,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
PYRITINOL,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O
POLYTHIAZIDE,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
BENDAMUSTINE,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
THIAMINE,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-]
ACETOHEXAMIDE,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
PSEUDOEPHEDRINE,CN[C@@H](C)[C@@H](O)c1ccccc1
DEMECLOCYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12
QUINAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
PANTOTHENIC ACID,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O
CARBENOXOLONE,CC1(C)[C@@H](OC(=O)CCC(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12
DIHYDROCODEINE,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341
PITOLISANT,Clc1ccc(CCCOCCCN2CCCCC2)cc1
CARBENICILLIN INDANYL,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CEPHAPIRIN,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1
CEFONICID,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12
CEPHRADINE,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1
CEFTIBUTEN,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1
TETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl
TOPOTECAN HYDROCHLORIDE,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl
ELTROMBOPAG,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O
NEFOPAM,CN1CCOC(c2ccccc2)c2ccccc2C1
CEFOTETAN,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21
APREMILAST,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC
PHENYTOIN SODIUM,O=C1N=C([O-])NC1(c1ccccc1)c1ccccc1.[Na+]
BETRIXABAN,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1
GOSOGLIPTIN,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1
VISMODEGIB,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
DORIPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12
NADOLOL,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
DOXORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
RIFAXIMIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
CEFAMANDOLE NAFATE,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1.[Na+]
CLADRIBINE,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
DIPHENHYDRAMINE HYDROCHLORIDE,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
PALIPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
FOLIC ACID,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
MEPENZOLATE,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
MECLIZINE,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
LEVOTHYROXINE,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
TEMOPORFIN,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1
OXYBENZONE,COc1ccc(C(=O)c2ccccc2)c(O)c1
CLEMASTINE,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
OLAPARIB,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
GLUCOSAMINE,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O
RALTEGRAVIR POTASSIUM,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1.[K+]
HEXYLRESORCINOL,CCCCCCc1ccc(O)cc1O
XIMELAGATRAN,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1
CEPHALOTHIN SODIUM,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1.[Na+]
KETOTIFEN FUMARATE,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O
LANINAMIVIR OCTANOATE,CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O
GEMCITABINE HYDROCHLORIDE,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
ALISKIREN,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
HYDROCORTISONE PHOSPHORIC ACID,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
IMATINIB MESYLATE,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
RIBAVIRIN,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
CEFADROXIL,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1
ESTRONE SULFURIC ACID,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
FLURPIRIDAZ,CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O
INDOCYANINE GREEN,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+]
ISRADIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
VORAPAXAR,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1
CORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
VINBARBITAL,CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O
HEPTABARBITAL,CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O
PAZOPANIB,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
AMBENONIUM,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
VOGLIBOSE,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O
PHENIRAMINE MALEATE,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)/C=C\C(=O)O
TRABECTEDIN,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4
RISEDRONATE SODIUM,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)(O)O.[Na+]
TOREMIFENE,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
TAZAROTENE,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
RETAPAMULIN,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2C[C@H]3CC[C@@H](C2)N3C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O
CHLORPHENIRAMINE MALEATE,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
CEFTAROLINE FOSAMIL,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1
LACTITOL,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
SECNIDAZOLE,Cc1ncc([N+](=O)[O-])n1CC(C)O
PERFLUTREN,FC(F)(F)C(F)(F)C(F)(F)F
UMECLIDINIUM BROMIDE,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2.[Br-]
PANOBINOSTAT,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1
AMOROLFINE,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
FOSAMPRENAVIR,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
RESCINNAMINE,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
HEXAMETHYL PARAROSANILINE,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
MITOTANE,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
PROPRANOLOL HYDROCHLORIDE,CC(C)NCC(O)COc1cccc2ccccc12.Cl
CEFPODOXIME,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
CEFDITOREN PIVOXIL,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1
MAVORIXAFOR,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
VITAMIN A PALMITATE,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C
FLUTICASONE FUROATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF
TACRINE HYDROCHLORIDE,Cl.Nc1c2c(nc3ccccc13)CCCC2
DONEPEZIL HYDROCHLORIDE,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl
CEFOPERAZONE,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
LEUCOVORIN,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O
IODOHIPPURATE,O=C(O)CNC(=O)c1ccccc1I
SORBITOL,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
NALFURAFINE HYDROCHLORIDE,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl
HYDROCORTISONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
ELAGOLIX SODIUM,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F.[Na+]
BENDROFLUMETHIAZIDE,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
SULFISOMIDINE,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1
CARBIMAZOLE,CCOC(=O)n1ccn(C)c1=S
DEZOCINE,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N
MARIBAVIR,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
CRISABOROLE,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1
CARFILZOMIB,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
NINTEDANIB,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
TOLAZOLINE HYDROCHLORIDE,Cl.c1ccc(CC2=NCCN2)cc1
HYDROXYCHLOROQUINE SULFATE,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O
MEFLOQUINE HYDROCHLORIDE,Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
BETAXOLOL HYDROCHLORIDE,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl
HYDRALAZINE HYDROCHLORIDE,Cl.NNc1nncc2ccccc12
FINGOLIMOD HYDROCHLORIDE,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1.Cl
IMIPRAMINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl
DIETHYLPROPION HYDROCHLORIDE,CCN(CC)C(C)C(=O)c1ccccc1.Cl
BENAZEPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl
TIAGABINE HYDROCHLORIDE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl
DESIPRAMINE HYDROCHLORIDE,CNCCCN1c2ccccc2CCc2ccccc21.Cl
DILTIAZEM HYDROCHLORIDE,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl
BUPROPION HYDROCHLORIDE,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl
MEMANTINE HYDROCHLORIDE,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl
SOTALOL HYDROCHLORIDE,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl
MEPERIDINE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1.Cl
ATOMOXETINE HYDROCHLORIDE,CNCC[C@@H](Oc1ccccc1C)c1ccccc1.Cl
CLONIDINE HYDROCHLORIDE,Cl.Clc1cccc(Cl)c1NC1=NCCN1
NAPHAZOLINE HYDROCHLORIDE,Cl.c1ccc2c(CC3=NCCN3)cccc2c1
LOPERAMIDE HYDROCHLORIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl
SERTRALINE HYDROCHLORIDE,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl
RIMANTADINE HYDROCHLORIDE,CC(N)C12CC3CC(CC(C3)C1)C2.Cl
ISOPROTERENOL HYDROCHLORIDE,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl
CHLORPROMAZINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl
KETAMINE HYDROCHLORIDE,CNC1(c2ccccc2Cl)CCCCC1=O.Cl
PIOGLITAZONE HYDROCHLORIDE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1.Cl
CYPROHEPTADINE HYDROCHLORIDE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl
TICLOPIDINE HYDROCHLORIDE,Cl.Clc1ccccc1CN1CCc2sccc2C1
NALOXONE HYDROCHLORIDE,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl
TERODILINE HYDROCHLORIDE,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C.Cl
OLOPATADINE HYDROCHLORIDE,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl
PALONOSETRON HYDROCHLORIDE,Cl.O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
METHYLPHENIDATE HYDROCHLORIDE,COC(=O)C(c1ccccc1)C1CCCCN1.Cl
ALFUZOSIN HYDROCHLORIDE,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC.Cl
MEPENZOLATE BROMIDE,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
IOPROMIDE,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
NISOLDIPINE,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
CEPHALEXIN ANHYDROUS,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
LOMEFLOXACIN HYDROCHLORIDE,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21.Cl
CISAPRIDE,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
TREPROSTINIL SODIUM,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)[O-])c3C[C@H]2C[C@H]1O.[Na+]
CEFOTAXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
MEZLOCILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
DIHYDROERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
VINORELBINE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
DABIGATRAN ETEXILATE,CCCCCCOC(=O)NC(=N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
SOLIFENACIN,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
ACLIDINIUM BROMIDE,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1.[Br-]
INDINAVIR SULFATE,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O
METHYLENE BLUE,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1.O.O.O.[Cl-]
METRIZOIC ACID,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
CIPROFIBRATE,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
VINORELBINE TARTRATE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O
SILDENAFIL CITRATE,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
DEFERASIROX,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1
FORODESINE HYDROCHLORIDE,Cl.O=c1[nH]cnc2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12
DEXRAZOXANE,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
METOCURINE IODIDE,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-]
CLARITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
QUIZARTINIB,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
ARTEMETHER,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3
OBETICHOLIC ACID,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12
FLORBETABEN F18,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1
FLUMEXADOL,FC(F)(F)c1cccc(C2CNCCO2)c1
SODIUM PHENYLBUTYRATE,O=C([O-])CCCc1ccccc1.[Na+]
FLUTEMETAMOL,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F
TOBRAMYCIN,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
SCOPOLAMINE,CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
TIRBANIBULIN,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1
EDETATE DISODIUM ANHYDROUS,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+]
